04/12/2012 08:36	225.7000	11.8000	1006.1080
04/12/2012 08:42	228.2000	11.8000	1006.1651
04/12/2012 08:48	225.9000	11.8100	1006.1770
04/12/2012 08:54	232.0000	11.9000	1006.1800
04/12/2012 09:00	233.1000	11.9100	1006.2490
04/12/2012 09:06	235.1000	12.1000	1006.2910
04/12/2012 09:12	234.7000	12.3000	1006.2760
04/12/2012 09:18	239.8000	12.5700	1006.2709
04/12/2012 09:24	242.3000	12.7000	1006.2650
04/12/2012 09:30	248.9000	12.5000	1006.4271
04/12/2012 09:36	255.3000	12.8000	1006.4981
04/12/2012 09:42	258.4000	12.9000	1006.4650
04/12/2012 09:48	261.7000	13.0400	1006.4601
04/12/2012 09:54	267.1000	13.2000	1006.5659
04/12/2012 10:00	271.8000	13.2000	1006.6239
04/12/2012 10:06	279.7000	13.2000	1006.6260
04/12/2012 10:12	284.4000	13.3000	1006.6069
04/12/2012 10:18	290.9000	13.2000	1006.6431
04/12/2012 10:24	295.7000	13.0000	1006.6240
04/12/2012 10:30	306.7000	12.9000	1006.6361
04/12/2012 10:36	310.7000	12.9000	1006.6310
04/12/2012 10:42	319.0000	12.9000	1006.7230
04/12/2012 10:48	325.5000	12.9000	1006.7440
04/12/2012 10:54	334.9000	12.9400	1006.6509
04/12/2012 11:00	342.3000	13.0000	1006.6660
04/12/2012 11:06	353.4000	13.2000	1006.6900
04/12/2012 11:12	358.0000	13.3100	1006.6221
04/12/2012 11:18	368.6000	13.4000	1006.6250
04/12/2012 11:24	374.6000	13.4400	1006.5820
04/12/2012 11:30	385.9000	13.5000	1006.6300
04/12/2012 11:36	392.1000	13.7000	1006.6670
04/12/2012 11:42	402.8000	13.8100	1006.5800
04/12/2012 11:48	408.8000	13.8000	1006.6100
04/12/2012 11:54	418.6000	13.8000	1006.6250
04/12/2012 12:00	428.5000	13.8000	1006.6081
04/12/2012 12:06	436.7000	13.8200	1006.6369
04/12/2012 12:12	441.7000	13.8100	1006.6370
04/12/2012 12:18	451.1000	13.9000	1006.6350
04/12/2012 12:24	457.2000	13.9300	1006.5709
04/12/2012 12:30	464.8000	13.9000	1006.5930
04/12/2012 12:36	495.4000	13.8000	1006.6019
04/12/2012 12:42	479.8000	13.8000	1006.6151
04/12/2012 12:48	484.2000	13.8000	1006.6730
04/12/2012 12:54	491.2000	13.6900	1006.6911
04/12/2012 13:00	493.9000	13.6000	1006.7030
04/12/2012 13:06	498.0000	13.3000	1006.7500
04/12/2012 13:12	503.9000	13.2000	1006.7230
04/12/2012 13:18	526.3000	13.2000	1006.7319
04/12/2012 13:24	529.8000	13.2000	1006.6480
04/12/2012 13:30	515.7000	13.2000	1006.6870
